pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Boticas Peru,Gomitas Probioticos Y Prebioticos Eat It%21 Sabor Frambuesa Frasco 60 Un,Gomitas Probioticos Y Prebioticos Eat It%21 Sabor Frambuesa Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/gomitas_probioticos_y_prebioticos_eat_it%21_sabor_frambuesa_-_frasco_60_un/46273.html,46273,,sfcc_search_update_grid,2026-06-08T01:13:24.738871+00:00,,S/ 49.00 Gomitas Probióticos y Prebióticos EAT IT! Sabor Frambuesa - Frasco 60 UN,,true_component_name_no_rs,COMP_F6050F70F676,Probióticos
Boticas Peru,Multivitaminas %2B Biotina German Energy Sabor Naranja Tubo 20 Un,Multivitaminas %2B Biotina German Energy Sabor Naranja Tubo 20 Un,DE3564,14.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminas_%2B_biotina_german_energy_sabor_naranja_-_tubo_20_un/37978.html,37978,,sfcc_search_update_grid,2026-06-08T01:13:24.740653+00:00,,S/ 14.00 Multivitaminas + Biotina German Energy Sabor Naranja - Tubo 20 UN,digemid_name_inference,true_rs_component,COMP_641FDABDC956,BIOTINA 10
Boticas Peru,Sundance Vitamins Zinc 50 Mg Gummies Frasco 40 Ml,Sundance Vitamins Zinc 50 Mg Gummies Frasco 40 Ml,DE2563,50.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/sundance_vitamins_zinc_50_mg_gummies_-_frasco_40_ml/50471.html,50471,,sfcc_search_update_grid,2026-06-08T01:13:24.741522+00:00,,S/ 50.50 Sundance Vitamins Zinc 50 mg Gummies - Frasco 40 ML,digemid_name_inference,true_rs_component,COMP_723DBC80CC4E,Zinc
Boticas Peru,Omega 3 Aceite De Pescado 1000 Mg Frasco 60 Un,Omega 3 Aceite De Pescado 1000 Mg Frasco 60 Un,DE3109,72.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/omega-3/omega_3_aceite_de_pescado_1000_mg_-_frasco_60_un/27080.html,27080,,sfcc_search_update_grid,2026-06-08T01:13:24.742379+00:00,,S/ 72.00 Omega 3 Aceite de Pescado 1000 mg - Frasco 60 UN,digemid_name_inference,true_rs_component,COMP_F9E1B8CF7D0E;COMP_041D8FEFC15D;COMP_69A245173CEA;COMP_EA8C1C7141D8;COMP_EF971D606F57,Omega-3;Omega-5;Omega-6;Omega-7;Omega-9
Boticas Peru,Suplemento Nutricional Centrum Adulto Frasco 30 Un,Suplemento Nutricional Centrum Adulto Frasco 30 Un,DE4464,41.40,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/suplemento_nutricional_centrum__adulto_-_frasco_30_un/46931.html,46931,,sfcc_search_update_grid,2026-06-08T01:13:24.743250+00:00,,S/ 41.40 Suplemento Nutricional Centrum Adulto - Frasco 30 UN,digemid_name_inference,true_rs_component,,
Boticas Peru,Zinc Zinki Max Sabor Naranja Pote 300 G,Zinc Zinki Max Sabor Naranja Pote 300 G,,29.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/zinc_zinki_max_sabor_naranja_-_pote_300_g/36660.html,36660,,sfcc_search_update_grid,2026-06-08T01:13:24.744114+00:00,,S/ 29.90 Zinc Zinki Max Sabor Naranja - Pote 300 G,,true_component_name_no_rs,COMP_723DBC80CC4E,Zinc
Boticas Peru,Vitavital Probioticos Con Prebioticos 10 Billion Cfu Frasco 60 Capsulas,Vitavital Probioticos Con Prebioticos 10 Billion Cfu Frasco 60 Capsulas,,99.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/prebioticos/vitavital_probioticos_con_prebioticos_10_billion_cfu-_frasco_60_capsulas/50744.html,50744,,sfcc_search_update_grid,2026-06-08T01:13:24.745030+00:00,,NUEVO S/ 99.00 Vitavital Probióticos con Prebióticos 10 Billion CFU- Frasco 60 cápsulas,,true_component_name_no_rs,COMP_F6050F70F676,Probióticos
Boticas Peru,Colageno Hidrolizado Camu Camu Polvo Pote 500 G,Colageno Hidrolizado Camu Camu Polvo Pote 500 G,,100.50,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_hidrolizado_camu_camu_polvo_-_pote_500_g/26798.html,26798,,sfcc_search_update_grid,2026-06-08T01:13:24.745903+00:00,,S/ 100.50 Colageno Hidrolizado Camu Camu Polvo - Pote 500 G,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Suplemento Nutricional Centrum Silver Frasco 30 Un,Suplemento Nutricional Centrum Silver Frasco 30 Un,DE4362,47.60,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/suplemento_nutricional_centrum_silver_-_frasco_30_un/46930.html,46930,,sfcc_search_update_grid,2026-06-08T01:13:25.098431+00:00,,S/ 47.60 Suplemento Nutricional Centrum Silver - Frasco 30 UN,digemid_name_inference,true_rs_component,,
Boticas Peru,Calcium Magnesium Zinc Frasco 100 Un,Calcium Magnesium Zinc Frasco 100 Un,DE0421,47.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/calcium_magnesium_zinc_-_frasco_100_un/43147.html,43147,,sfcc_search_update_grid,2026-06-08T01:13:25.099324+00:00,,S/ 47.90 Calcium Magnesium Zinc - Frasco 100 UN,digemid_name_inference,true_rs_component,COMP_275450118D60;COMP_83336712C554;COMP_723DBC80CC4E,Calcium;Magnesium;Zinc
