pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable
Boticas Peru,Vitamina C 1000 Mg Tabletas Frasco 100 Un,Vitamina C 1000 Mg Tabletas Frasco 100 Un,,83.99,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/vitamina_c_1000_mg_tabletas_-_frasco_100_un/03639.html,03639,,sfcc_search_update_grid,2026-06-08T00:55:36.676036+00:00,,S/ 83.99 Vitamina C 1000 Mg Tabletas - Frasco 100 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina E 1000 I.U Capsulas Frasco 50 Un,Vitamina E 1000 I.U Capsulas Frasco 50 Un,E-1000,98.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/vitamina_e_1000_i.u_capsulas_-_frasco_50_un/01966.html,01966,,sfcc_search_update_grid,2026-06-08T00:55:36.676588+00:00,,S/ 98.00 Vitamina E 1000 I.U Cápsulas - Frasco 50 UN,search_tile_regex,false_no_component_match
Boticas Peru,Vitamina E 400 I.U Capsulas Frasco 100 Un,Vitamina E 400 I.U Capsulas Frasco 100 Un,E-400,91.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/vitamina_e_400_i.u_capsulas_-_frasco_100_un/01967.html,01967,,sfcc_search_update_grid,2026-06-08T00:55:36.677143+00:00,,S/ 91.50 Vitamina E 400 I.U Cápsulas - Frasco 100 UN,search_tile_regex,false_no_component_match
Boticas Peru,Vitamina E 400 I.U Capsulas Frasco 30 Un,Vitamina E 400 I.U Capsulas Frasco 30 Un,E-400,42.20,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/vitamina_e_400_i.u_capsulas_-_frasco_30_un/38847.html,38847,,sfcc_search_update_grid,2026-06-08T00:55:36.678238+00:00,,S/ 42.20 Vitamina E 400 I.U Cápsulas - Frasco 30 UN,search_tile_regex,false_no_component_match
Boticas Peru,Perlas Con Aceite De Onagra %2B Vitamina E Pote 80 Un,Perlas Con Aceite De Onagra %2B Vitamina E Pote 80 Un,,83.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/perlas_con_aceite_de_onagra_%2B_vitamina_e_-_pote_80_un/47434.html,47434,,sfcc_search_update_grid,2026-06-08T00:55:36.678807+00:00,,S/ 83.90 Perlas con Aceite de Onagra + Vitamina E - Pote 80 UN,,false_no_registro_sanitario
Boticas Peru,Gomitas Kids Vitamina C Y Zinc Gomitas Frasco 60 Un,Gomitas Kids Vitamina C Y Zinc Gomitas Frasco 60 Un,,37.00,PEN,available,https://www.boticasperu.pe/mama_y_bebe/vitaminas_ninos/gomitas/gomitas_kids_vitamina_c_y_zinc_gomitas_-_frasco_60_un/34621.html,34621,,sfcc_search_update_grid,2026-06-08T00:55:36.681038+00:00,,S/ 37.00 Gomitas Kids Vitamina C y Zinc Gomitas - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina E 1000 Iu Capsulas Blandas Frasco 60 Un,Vitamina E 1000 Iu Capsulas Blandas Frasco 60 Un,E-1000,89.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/vitamina_e_1000_iu_capsulas_blandas_-_frasco_60_un/38588.html,38588,,sfcc_search_update_grid,2026-06-08T00:55:37.042329+00:00,,S/ 89.90 Vitamina E 1000 IU Cápsulas Blandas - Frasco 60 UN,search_tile_regex,false_no_component_match
Boticas Peru,Sundance Vitamina D3 2000 Iu Gomitas Frasco 48 Un,Sundance Vitamina D3 2000 Iu Gomitas Frasco 48 Un,,53.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_d/sundance_vitamina_d3_2000_iu__gomitas__-_frasco_48_un/50470.html,50470,,sfcc_search_update_grid,2026-06-08T00:55:37.043237+00:00,,S/ 53.90 Sundance Vitamina D3 2000 IU Gomitas - Frasco 48 UN,,false_no_registro_sanitario
Boticas Peru,Eddad Vitamina E 400Ui Capsulas Blandas Caja 30 Un,Eddad Vitamina E 400Ui Capsulas Blandas Caja 30 Un,E-400UI,51.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/eddad_vitamina_e_400ui_capsulas_blandas_-_caja_30_un/46882.html,46882,,sfcc_search_update_grid,2026-06-08T00:55:37.045039+00:00,,S/ 51.90 Eddad Vitamina E 400ui Cápsulas Blandas - Caja 30 UN,search_tile_regex,false_no_component_match
Boticas Peru,Melatonina %2B Vitamina B6 Solucion Oral Frasco 50 Ml,Melatonina %2B Vitamina B6 Solucion Oral Frasco 50 Ml,,40.10,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/melatonina_%2B_vitamina_b6_solucion_oral_-_frasco_50_ml/48812.html,48812,,sfcc_search_update_grid,2026-06-08T00:55:37.046813+00:00,,S/ 40.10 Melatonina + Vitamina B6 Solución Oral - Frasco 50 ML,,false_no_registro_sanitario
Boticas Peru,Galleta Proteica Nutri H %2B Vitamina C Unidad 1 Un,Galleta Proteica Nutri H %2B Vitamina C Unidad 1 Un,,1.50,PEN,available,https://www.boticasperu.pe/mama_y_bebe/vitaminas_ninos/galletas_y_premezcla/galleta_proteica_nutri_h_%2B_vitamina_c_-_unidad_1_un/36882.html,36882,,sfcc_search_update_grid,2026-06-08T00:55:37.048552+00:00,,S/ 1.50 Galleta Proteica Nutri H + Vitamina C - Unidad 1 UN,,false_no_registro_sanitario
Boticas Peru,Melatonina %2B Vitamina B6 Kids Solucion Oral Frasco 50 Ml,Melatonina %2B Vitamina B6 Kids Solucion Oral Frasco 50 Ml,,40.05,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/melatonina_%2B_vitamina_b6_kids_solucion_oral_-_frasco_50_ml/48813.html,48813,,sfcc_search_update_grid,2026-06-08T00:55:37.049412+00:00,,S/ 40.05 Melatonina + Vitamina B6 Kids Solución Oral - Frasco 50 ML,,false_no_registro_sanitario
Boticas Peru,Vitamina C %26 Zinc 1000 Mg Polvo Lata 300 G,Vitamina C %26 Zinc 1000 Mg Polvo Lata 300 G,,29.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/vitamina_c_%26_zinc_1000_mg_polvo_-_lata_300_g/38862.html,38862,,sfcc_search_update_grid,2026-06-08T00:55:37.050277+00:00,,S/ 29.90 Vitamina C & Zinc 1000 Mg Polvo - Lata 300 G,,false_no_registro_sanitario
Boticas Peru,Suplemento Dietetico Vitamina E Finavida Capsulas Blandas Frasco 60 Un,Suplemento Dietetico Vitamina E Finavida Capsulas Blandas Frasco 60 Un,,35.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_e/suplemento_dietetico_vitamina_e_finavida_capsulas_blandas_-_frasco_60_un/47134.html,47134,,sfcc_search_update_grid,2026-06-08T00:55:37.051173+00:00,,S/ 35.00 Suplemento Dietético Vitamina E FinaVida Cápsulas Blandas - Frasco 60 Un,,false_no_registro_sanitario
Boticas Peru,Calcio %2B Vitamina D3 German Energy Sabor Mandarina Tubo 20 Un,Calcio %2B Vitamina D3 German Energy Sabor Mandarina Tubo 20 Un,,15.20,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/calcio_%2B_vitamina_d3_german_energy_sabor_mandarina_-_tubo_20_un/47983.html,47983,,sfcc_search_update_grid,2026-06-08T00:55:37.051836+00:00,,S/ 15.20 Calcio + Vitamina D3 German Energy Sabor Mandarina - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina C %2B Zinc German Energy Sabor Naranja Tubo 20 Un,Vitamina C %2B Zinc German Energy Sabor Naranja Tubo 20 Un,,12.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/vitamina_c_%2B_zinc_german_energy_sabor_naranja_-_tubo_20_un/37982.html,37982,,sfcc_search_update_grid,2026-06-08T00:55:37.052706+00:00,,S/ 12.90 Vitamina C + Zinc German Energy Sabor Naranja - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina C %2B Zinc %2B D3 German Energy Sabor Naranja Tubo 20 Un,Vitamina C %2B Zinc %2B D3 German Energy Sabor Naranja Tubo 20 Un,,13.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/vitamina_c_%2B_zinc_%2B_d3_german_energy_sabor_naranja_-_tubo_20_un/37981.html,37981,,sfcc_search_update_grid,2026-06-08T00:55:37.053586+00:00,,S/ 13.90 Vitamina C + Zinc + D3 German Energy Sabor Naranja - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina D3 4000 Ui Capsulas Blandas Nutripharma Frasco 60 Un,Vitamina D3 4000 Ui Capsulas Blandas Nutripharma Frasco 60 Un,,87.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_d3_4000_ui_capsulas_blandas_nutripharma_-_frasco_60_un/47087.html,47087,,sfcc_search_update_grid,2026-06-08T00:55:37.054443+00:00,,S/ 87.50 Vitamina D3 4000 UI Capsulas Blandas Nutripharma - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Hierro %2B Vitamina C German Energy Sabor Frutos Rojos Tubo 20 Un,Hierro %2B Vitamina C German Energy Sabor Frutos Rojos Tubo 20 Un,,16.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/hierro_%2B_vitamina_c_german_energy_sabor_frutos_rojos_-_tubo_20_un/45482.html,45482,,sfcc_search_update_grid,2026-06-08T00:55:37.055331+00:00,,Precio rebajado de S/ 16.90 a S/ 13.50 -20% Hierro + Vitamina C German Energy Sabor Frutos Rojos - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Vitamina B12 3000 Mcg Tabletas Sublinguales Sabor Dulce Frasco 60 Un,Vitamina B12 3000 Mcg Tabletas Sublinguales Sabor Dulce Frasco 60 Un,,119.89,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/vitamina_b12_3000_mcg_tabletas_sublinguales_sabor_dulce_-_frasco_60_un/49412.html,49412,,sfcc_search_update_grid,2026-06-08T00:55:37.056203+00:00,,S/ 119.89 Vitamina B12 3000 Mcg Tabletas Sublinguales Sabor Dulce - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Intimate Body Lotion Vitamina E Frasco 500 Ml,Intimate Body Lotion Vitamina E Frasco 500 Ml,,14.20,PEN,available,https://www.boticasperu.pe/cuidado_personal/corporal/intimate_body_lotion_vitamina_e-_frasco_500_ml/38842.html,38842,,sfcc_search_update_grid,2026-06-08T00:55:37.057949+00:00,,S/ 14.20 Intimate Body Lotion Vitamina E- Frasco 500 ml,,false_no_registro_sanitario
Boticas Peru,Intimate Body Lotion Vitamina A%26E Frasco 500 Ml,Intimate Body Lotion Vitamina A%26E Frasco 500 Ml,,14.60,PEN,available,https://www.boticasperu.pe/cuidado_personal/corporal/intimate_body_lotion_vitamina_a%26e_-_frasco_500_ml/38843.html,38843,,sfcc_search_update_grid,2026-06-08T00:55:37.058822+00:00,,S/ 14.60 Intimate Body Lotion Vitamina A&E - frasco 500 ml,,false_no_registro_sanitario
Boticas Peru,Acondicionador Sedal Acido Hialuronico %2B Vitamina A Frasco 340 Ml,Acondicionador Sedal Acido Hialuronico %2B Vitamina A Frasco 340 Ml,,12.40,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/acondicionador/sedal/acondicionador_sedal_acido_hialuronico_%2B_vitamina_a_-_frasco_340_ml/37315.html,37315,,sfcc_search_update_grid,2026-06-08T00:55:37.059726+00:00,,Precio rebajado de S/ 12.40 a S/ 11.50 -7% Acondicionador Sedal Ácido Hialuronico + Vitamina A - Frasco 340 Ml,,false_no_registro_sanitario
Boticas Peru,Propiel Vitamina C 10%25 Serum Frasco 50 Ml,Propiel Vitamina C 10%25 Serum Frasco 50 Ml,,120.00,PEN,available,https://www.boticasperu.pe/cuidado_personal/facial/serum/propiel_vitamina_c_10%25_serum_-_frasco_50_ml/49513.html,49513,,sfcc_search_update_grid,2026-06-08T00:55:37.060592+00:00,,S/ 120.00 Propiel Vitamina C 10% Serum - Frasco 50 ML,,false_no_registro_sanitario
Boticas Peru,Atache Cvital Serum Vitamina C Frasco 30 Ml,Atache Cvital Serum Vitamina C Frasco 30 Ml,,188.10,PEN,available,https://www.boticasperu.pe/dermocosmetica/faciales/serum/atache_cvital_serum_vitamina_c_-_frasco_30_ml/50695.html,50695,,sfcc_search_update_grid,2026-06-08T00:55:37.061435+00:00,,Nuevo S/ 188.10 Atache CVital Serum Vitamina C - Frasco 30 Ml,,false_no_registro_sanitario
Boticas Peru,Serum Antioxidante Pure Vitamina C10 Frasco 30 Ml,Serum Antioxidante Pure Vitamina C10 Frasco 30 Ml,,205.90,PEN,available,https://www.boticasperu.pe/dermocosmetica/faciales/piel_sensible/serum/serum_antioxidante_pure_vitamina_c10_-_frasco_30_ml/42093.html,42093,,sfcc_search_update_grid,2026-06-08T00:55:37.062300+00:00,,S/ 205.90 Sérum Antioxidante Pure Vitamina C10 - Frasco 30 Ml,,false_no_registro_sanitario
Boticas Peru,Duo Pack Vitamina C %2B Zinc German Energy Sabor Naranja Tubo 20 Un,Duo Pack Vitamina C %2B Zinc German Energy Sabor Naranja Tubo 20 Un,,25.80,PEN,available,https://www.boticasperu.pe/promociones/super_packs/duo_pack_vitamina_c_%2B_zinc_german_energy_sabor_naranja_-_tubo_20_un/37982-37982.html,37982-37982,,sfcc_search_update_grid,2026-06-08T00:55:37.424271+00:00,,Precio rebajado de S/ 25.80 a S/ 21.90 -15% Dúo Pack Vitamina C + Zinc German Energy Sabor Naranja - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Limpiador Facial Pond%27S Hydra Active Acido Hialuronico %2B Vitamina B3 Frasco 200 Ml,Limpiador Facial Pond%27S Hydra Active Acido Hialuronico %2B Vitamina B3 Frasco 200 Ml,,24.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/facial/limpiador_facial_pond%27s_hydra_active_acido_hialuronico_%2B_vitamina_b3_-_frasco_200_ml/49332.html,49332,,sfcc_search_update_grid,2026-06-08T00:55:37.425237+00:00,,Precio rebajado de S/ 24.90 a S/ 19.90 -20% Limpiador Facial Pond's Hydra Active Ácido Hialurónico + Vitamina B3 - Frasco 200 ML,,false_no_registro_sanitario
Boticas Peru,Gomitas Multivitaminico Eat It%21 Sabor Pina Frasco 60 Un,Gomitas Multivitaminico Eat It%21 Sabor Pina Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/gomitas_multivitaminico_eat_it%21_sabor_pina_-_frasco_60_un/45748.html,45748,,sfcc_search_update_grid,2026-06-08T00:55:37.426143+00:00,,S/ 49.00 Gomitas Multivitamínico EAT IT! Sabor Piña - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Gummix Gomitas Energia Multivitaminico Ninos Frasco 90 Un,Gummix Gomitas Energia Multivitaminico Ninos Frasco 90 Un,,49.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/gummix_gomitas_energia_multivitaminico_ninos_-_frasco_90_un/47895.html,47895,,sfcc_search_update_grid,2026-06-08T00:55:37.438141+00:00,,S/ 49.90 Gummix Gomitas Energia Multivitaminico Niños - Frasco 90 UN,,false_no_registro_sanitario
Boticas Peru,Acido Folico 0.5Mg Tableta Caja 100 Un,Acido Folico 0.5Mg Tableta Caja 100 Un,,6.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/acido_folico_0.5mg_tableta_-_caja_100_un/14828.html,14828,,sfcc_search_update_grid,2026-06-08T00:55:37.439653+00:00,,S/ 6.90 Acido Folico 0.5Mg Tableta - Caja 100 UN,,false_no_registro_sanitario
Boticas Peru,Memovital B12 Frasco 120 Ml,Memovital B12 Frasco 120 Ml,,28.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/memovital_b12_-frasco_120_ml/19008.html,19008,,sfcc_search_update_grid,2026-06-08T00:55:37.815717+00:00,,S/ 28.00 Memovital B12 -Frasco 120 Ml,,false_no_registro_sanitario
Boticas Peru,Redozinc Tubo 10 Un,Redozinc Tubo 10 Un,,9.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/redozinc_-_tubo_10_un/35940-TUBO.html,35940-TUBO,,sfcc_search_update_grid,2026-06-08T00:55:37.818263+00:00,,S/ 9.90 Redozinc - Tubo 10 UN,,false_no_registro_sanitario
Boticas Peru,Redozinc Caja 10 Tubos,Redozinc Caja 10 Tubos,,99.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/redozinc_-_caja_10_tubos/35940-CAJA.html,35940-CAJA,,sfcc_search_update_grid,2026-06-08T00:55:37.827487+00:00,,S/ 99.00 Redozinc - Caja 10 tubos,,false_no_registro_sanitario
Boticas Peru,Gomitas De Hierro Eat It%21 Sabor Fresa Frasco 60 Un,Gomitas De Hierro Eat It%21 Sabor Fresa Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_c/gomitas_de_hierro_eat_it%21_sabor_fresa_-_frasco_60_un/45747.html,45747,,sfcc_search_update_grid,2026-06-08T00:55:38.198718+00:00,,S/ 49.00 Gomitas de Hierro EAT IT! Sabor Fresa - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Suplemento Dietetico B 12 1000Mcg Finavida Tabletas Frasco 60 Un,Suplemento Dietetico B 12 1000Mcg Finavida Tabletas Frasco 60 Un,,29.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/suplemento_dietetico_b-12_1000mcg_finavida_tabletas_-_frasco_60_un/47130.html,47130,,sfcc_search_update_grid,2026-06-08T00:55:38.566266+00:00,,S/ 29.90 Suplemento Dietético B-12 1000mcg FinaVida Tabletas - Frasco 60 Un,,false_no_registro_sanitario
Boticas Peru,Gomitas Kids Multivitamin Gomitas Frasco 60 Un,Gomitas Kids Multivitamin Gomitas Frasco 60 Un,,37.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/gomitas_kids_multivitamin_gomitas_-_frasco_60_un/34622.html,34622,,sfcc_search_update_grid,2026-06-08T00:55:38.573267+00:00,,S/ 37.00 Gomitas Kids Multivitamin Gomitas - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Neuro Complex B1%2C B6 Y B12 Con Acido Alfa Lipoico Frasco 60 Un,Neuro Complex B1%2C B6 Y B12 Con Acido Alfa Lipoico Frasco 60 Un,,74.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitamina_b/neuro_complex_b1%2C_b6_y_b12_con_acido_alfa_lipoico_-_frasco_60_un/49416.html,49416,,sfcc_search_update_grid,2026-06-08T00:55:38.577394+00:00,,"S/ 74.90 Neuro Complex B1, B6 y B12 Con Acido Alfa Lipoico - Frasco 60 UN",,false_no_registro_sanitario
Boticas Peru,Forticao Chocolate Hierro Heminico Frasco 40 Un,Forticao Chocolate Hierro Heminico Frasco 40 Un,,72.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/forticao_chocolate_hierro_heminico_-_frasco_40_un/35551.html,35551,,sfcc_search_update_grid,2026-06-08T00:55:39.344476+00:00,,S/ 72.90 Forticao Chocolate Hierro Hemínico - Frasco 40 UN,,false_no_registro_sanitario
Boticas Peru,Hierronim 100Mg%2F5 Ml Caja 5 Un,Hierronim 100Mg%2F5 Ml Caja 5 Un,,90.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/hierro/hierronim_100mg%2F5_ml__-_caja_5_un/33177.html,33177,,sfcc_search_update_grid,2026-06-08T00:55:39.347034+00:00,,S/ 90.00 Hierronim 100mg/5 ml - Caja 5 UN,,false_no_registro_sanitario
Boticas Peru,Fortikids Zinc Frasco 180 Ml,Fortikids Zinc Frasco 180 Ml,,29.90,PEN,available,https://www.boticasperu.pe/mama_y_bebe/vitaminas_ninos/fortikids_zinc_-_frasco_180_ml/42634.html,42634,,sfcc_search_update_grid,2026-06-08T00:55:39.347908+00:00,,Precio rebajado de S/ 29.90 a S/ 23.90 -20% Fortikids Zinc - Frasco 180 ML,,false_no_registro_sanitario
Boticas Peru,Forticao Polvo Hierro Heminico Frasco 80 G,Forticao Polvo Hierro Heminico Frasco 80 G,,62.80,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/forticao_polvo_hierro_heminico__-_frasco_80_g/31391.html,31391,,sfcc_search_update_grid,2026-06-08T00:55:39.715210+00:00,,S/ 62.80 Forticao Polvo Hierro Hemínico - Frasco 80 G,,false_no_registro_sanitario
Boticas Peru,Ashwagandha Capsulas Keto Drasanvi Frasco 60 Un,Ashwagandha Capsulas Keto Drasanvi Frasco 60 Un,,69.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/ashwagandha_capsulas_keto_drasanvi_-_frasco_60_un/48814.html,48814,,sfcc_search_update_grid,2026-06-08T00:55:39.716106+00:00,,S/ 69.50 Ashwagandha Cápsulas Keto Drasanvi - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Melatonina 3Mg Tableta Caja 30 Un,Melatonina 3Mg Tableta Caja 30 Un,,24.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/melatonina_3mg_tableta_-_caja_30_un/47164.html,47164,,sfcc_search_update_grid,2026-06-08T00:55:39.722095+00:00,,S/ 24.90 Melatonina 3mg Tableta - Caja 30 UN,,false_no_registro_sanitario
Boticas Peru,Vitatrum Multivitamin %26 Multimineral Frasco 30 Un,Vitatrum Multivitamin %26 Multimineral Frasco 30 Un,,37.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitatrum_multivitamin_%26_multimineral_-_frasco_30_un/46766.html,46766,,sfcc_search_update_grid,2026-06-08T00:55:40.096518+00:00,,S/ 37.90 Vitatrum Multivitamin & Multimineral - Frasco 30 UN,,false_no_registro_sanitario
Boticas Peru,Creatina Monohidratada Sachet 20 Un,Creatina Monohidratada Sachet 20 Un,,31.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/creatina_monohidratada_-_sachet_20_un/50161.html,50161,,sfcc_search_update_grid,2026-06-08T00:55:40.100073+00:00,,Precio rebajado de S/ 31.50 a S/ 28.30 -10% Creatina Monohidratada - Sachet 20 UN,,false_no_registro_sanitario
