pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Hogar y Salud,Shampoo Johnson’s Fuerza y Vitamina – Frasco 400 ML,Shampoo Johnson’s Fuerza y Vitamina – Frasco 400 ML,,31.80,PEN,available,https://www.hogarysalud.com.pe/producto/shampoo-johnsons-fuerza-y-vitamina-frasco-400-ml/,00205902,,woocommerce_store_api,2026-06-08T01:15:07.532669+00:00,,"Shampoo Johnson’s Fuerza y Vitamina – Frasco 400 ML FRASCO 400 ML Bienvenido a la aventura más gratificante de la vida, en la que cada momento con tu bebé se torna especial y se convierte en una experiencia maravillosa. Los productos Johnson’s te invitan a que cada momento compartido con tu bebé es una oportunidad para darle mucho más: más contacto, más estimulación y más estimulación, logrando en tu bebé un desarrollo más saludable. Limpieza y cuidado capilar con Johnson’s Shampoo Baby NF Original Su exclusiva fórmula No Más Lágrimas, dermatológicamente comprobada, no irrita los ojos ni la piel de tu bebé. Tiene pH balanceado y además no contiene jabón ni alcohol, lo que lo hace suave también para el cuero cabelludo de tu bebé.",,false_no_registro_sanitario,,
Hogar y Salud,Crema Corporal Portugal Acaricé con Vitamina E – Frasco 450 G,Crema Corporal Portugal Acaricé con Vitamina E – Frasco 450 G,,16.50,PEN,available,https://www.hogarysalud.com.pe/producto/crema-corporal-portugal-acarice-con-vitamina-e-frasco-450-g/,00212575,,woocommerce_store_api,2026-06-08T01:15:07.533703+00:00,,"Crema Corporal Portugal Acaricé con Vitamina E – Frasco 450 G FRASCO 450 G Ayuda a recuperar y mantener la hidratación de la piel, devolviéndole la humedad necesaria para mantenerla suave y protegida contra la sequedad del ambiente. Además, hidrata hasta el 100% ayudando a prevenir y aliviar la sequedad de la piel.",,false_no_registro_sanitario,,
Hogar y Salud,Vitamina C Pascoe 7.5g/50ml Solución Inyectable – Pack x 3 Viales a solo S/75.20 c/u,Vitamina C Pascoe 7.5g/50ml Solución Inyectable – Pack x 3 Viales a solo S/75.20 c/u,,225.60,PEN,available,https://www.hogarysalud.com.pe/producto/vitamina-c-pascoe-7-5g-50ml-solucion-inyectable-pack-x-3-viales-a-solo-s-75-20-c-u/,00207416,,woocommerce_store_api,2026-06-08T01:15:07.534298+00:00,,Vitamina C Pascoe 7.5g/50ml Solución Inyectable – Pack x 3 Viales a solo S/75.20 c/u TRIPACK Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Vitamina C Pascoe 7.5g/50ml Solucion Inyectable – Caja 1 Un,Vitamina C Pascoe 7.5g/50ml Solucion Inyectable – Caja 1 Un,,84.20,PEN,available,https://www.hogarysalud.com.pe/producto/vitamina-c-pascoe-7-5g-50ml-solucion-inyectable-caja-1-un/,00207254,,woocommerce_store_api,2026-06-08T01:15:07.534506+00:00,,Vitamina C Pascoe 7.5g/50ml Solucion Inyectable – Caja 1 Un CAJA 1 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,OFS Optimun Food Support Suplemento Nutricional – Pote 440 G,OFS Optimun Food Support Suplemento Nutricional – Pote 440 G,,99.90,PEN,available,https://www.hogarysalud.com.pe/producto/ofs-optimun-food-support-suplemento-nutricional-pote-440-g/,00202402,,woocommerce_store_api,2026-06-08T01:15:12.486364+00:00,,OFS Optimun Food Support Suplemento Nutricional – Pote 440 G POTE 440 GR Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Complemento Alimenticio Vitafos Junior Sabor Vainilla – Lata 800 G,Complemento Alimenticio Vitafos Junior Sabor Vainilla – Lata 800 G,,117.40,PEN,available,https://www.hogarysalud.com.pe/producto/complemento-alimenticio-vitafos-junior-sabor-vainilla-lata-800-g/,00203530,,woocommerce_store_api,2026-06-08T01:15:15.987274+00:00,,"Complemento Alimenticio Vitafos Junior Sabor Vainilla – Lata 800 G LATA 800 G fórmula completa y equilibrada de elevado valor nutricional, ayuda a cubrir las necesidades de energía y nutrientes en aquellas situaciones en las que la dieta no es suficiente.",,false_no_registro_sanitario,,
Hogar y Salud,Nistazinc NF Ungüento – Tubo 15 G,Nistazinc NF Ungüento – Tubo 15 G,,21.50,PEN,available,https://www.hogarysalud.com.pe/producto/nistazinc-nf-unguento-tubo-15-g/,00209963,,woocommerce_store_api,2026-06-08T01:15:29.436752+00:00,,Nistazinc NF Ungüento – Tubo 15 G TUBO 15 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,HierroFet Tabletas Recubiertas,HierroFet Tabletas Recubiertas,,11.60,PEN,available,https://www.hogarysalud.com.pe/producto/hierrofet-tabletas-recubiertas/,00212653,,woocommerce_store_api,2026-06-08T01:15:33.307025+00:00,,HierroFet Tabletas Recubiertas CAJA 30 UN / 10 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Hierronin Solución Inyectable,Hierronin Solución Inyectable,,18.00,PEN,available,https://www.hogarysalud.com.pe/producto/hierronin-solucion-inyectable/,00212069,,woocommerce_store_api,2026-06-08T01:15:33.307138+00:00,,Hierronin Solución Inyectable CAJA 5 UN / 1 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN,,104.00,PEN,available,https://www.hogarysalud.com.pe/producto/bacterium-plus-complejo-probiotico-capsulas-frasco-30-un/,00217993,,woocommerce_store_api,2026-06-08T01:15:39.668131+00:00,,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN FRASCO 30 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
