pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable
Hogar y Salud,Gomitas Kids Calcio + Vitamina D3 Prime Health – Frasco 60 UN,Gomitas Kids Calcio + Vitamina D3 Prime Health – Frasco 60 UN,DE4027,37.50,PEN,available,https://www.hogarysalud.com.pe/producto/gomitas-kids-calcio-vitamina-d3-prime-health-frasco-60-un/,00215523,,woocommerce_store_api,2026-06-08T00:47:21.428090+00:00,,Gomitas Kids Calcio + Vitamina D3 Prime Health – Frasco 60 UN FRASCO 60 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Multivitaminas + Biotina Tabletas Efervescentes Sabor Naranja – Tubo 20 UN,Multivitaminas + Biotina Tabletas Efervescentes Sabor Naranja – Tubo 20 UN,DE3564,15.50,PEN,available,https://www.hogarysalud.com.pe/producto/multivitaminas-biotina-tabletas-efervescentes-sabor-naranja-tubo-20-un/,00209721,,woocommerce_store_api,2026-06-08T00:47:21.428649+00:00,,Multivitaminas + Biotina Tabletas Efervescentes Sabor Naranja – Tubo 20 UN TUBO 20 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Kolgel Colágeno – Frasco 30 cápsulas,Kolgel Colágeno – Frasco 30 cápsulas,DE4190,158.80,PEN,available,https://www.hogarysalud.com.pe/producto/kolgel-colageno-frasco-30-capsulas/,00215740,,woocommerce_store_api,2026-06-08T00:47:35.499978+00:00,,Kolgel Colágeno – Frasco 30 cápsulas FRASCO 30 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Triptófano Plus con Ashwagandha + Rhodiola y Magnesio – Frasco 60 UN,Triptófano Plus con Ashwagandha + Rhodiola y Magnesio – Frasco 60 UN,DE4606,126.90,PEN,available,https://www.hogarysalud.com.pe/producto/triptofano-plus-con-ashwagandha-rhodiola-y-magnesio-fraco-60-un/,00219113,,woocommerce_store_api,2026-06-08T00:47:39.125684+00:00,,"Triptófano Plus con Ashwagandha + Rhodiola y Magnesio – Frasco 60 UN FRASCO 60 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Complemento nutricional en base a L-Triptófano con Ashwagandha, Rhodiola, Magnesio y Vitamina B6, esta formulado para favorecer el bienestar emocional, mejorar la capacidad de adaptación al estrés y mantener un ánimo positivo. Su combinación ayuda a promover la relajación y la resistencia frente a situaciones de tensión, mientras que el magnesio y la vitamina B6 contribuyen a reducir el cansancio y la fatiga, aportando energía y equilibrio al sistema nervioso para un mejor descanso y rendimiento diario.",digemid_name_inference,true
Hogar y Salud,Magnesio Total 5 – Frasco 100 UN,Magnesio Total 5 – Frasco 100 UN,DE4652,107.00,PEN,available,https://www.hogarysalud.com.pe/producto/magnesio-total-5-fraco-100-un/,00219116,,woocommerce_store_api,2026-06-08T00:47:39.126759+00:00,,"Magnesio Total 5 – Frasco 100 UN FRASCO 100 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Complemento nutricional en base a 5 fuentes de Magnesio, incluye citrato de magnesio y bisglicinato de magnesio, lo que le confiere una alta biodisponibilidad y mejor absorción. Indicado para cubrir las necesidades diarias de magnesio y/o personas con falta de magnesio (deportistas, vejez, embarazo, mala absorción intestinal, dietas de adelgazamiento o en aparición de calambres, tics y contracturas) y para un buen funcionamiento del sistema óseo y neuromuscular.",digemid_name_inference,true
Hogar y Salud,German Energy Magnesio + Zinc + Complejo B Tabletas Efervescentes – Tubo 20 UN,German Energy Magnesio + Zinc + Complejo B Tabletas Efervescentes – Tubo 20 UN,DE4606,16.90,PEN,available,https://www.hogarysalud.com.pe/producto/german-energy-magnesio-zinc-complejo-b-tabletas-efervescentes-tubo-20-un/,00216241,,woocommerce_store_api,2026-06-08T00:47:39.127237+00:00,,German Energy Magnesio + Zinc + Complejo B Tabletas Efervescentes – Tubo 20 UN TUBO 20 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Citrato de Magnesio Bionaturista 300MG – Frasco 100 UN,Citrato de Magnesio Bionaturista 300MG – Frasco 100 UN,DE4606,41.90,PEN,available,https://www.hogarysalud.com.pe/producto/citrato-de-magnesio-bionaturista-300mg-frasco-100-un/,00214695,,woocommerce_store_api,2026-06-08T00:47:39.127405+00:00,,Citrato de Magnesio Bionaturista 300MG – Frasco 100 UN FRASCO 100 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Citrato de Magnesio Efervescente Sabor Piña LabSuperfood – Pote 300G,Citrato de Magnesio Efervescente Sabor Piña LabSuperfood – Pote 300G,DE4606,38.00,PEN,available,https://www.hogarysalud.com.pe/producto/citrato-de-magnesio-efervescente-sabor-pina-labsuperfood-pote-300g/,00215640,,woocommerce_store_api,2026-06-08T00:47:39.127591+00:00,,Citrato de Magnesio Efervescente Sabor Piña LabSuperfood – Pote 300G POTE 300 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Pack 02 Tabletas Efervescentes Magnesio + Zinc Sabor Naranja – Tubo 20 UN,Pack 02 Tabletas Efervescentes Magnesio + Zinc Sabor Naranja – Tubo 20 UN,DE4606,25.00,PEN,available,https://www.hogarysalud.com.pe/producto/magnesio-zinc-tabletas-efervescentes-sabor-naranja-tubo-20-un-duopack/,00215574,,woocommerce_store_api,2026-06-08T00:47:39.127765+00:00,,Pack 02 Tabletas Efervescentes Magnesio + Zinc Sabor Naranja – Tubo 20 UN DUOPACK Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Magnesio + Zinc Tabletas Efervescentes Sabor Naranja – Tubo 20 UN,Magnesio + Zinc Tabletas Efervescentes Sabor Naranja – Tubo 20 UN,DE4606,13.90,PEN,available,https://www.hogarysalud.com.pe/producto/magnesio-zinc-tabletas-efervescentes-sabor-naranja-tubo-20-un/,00209720,,woocommerce_store_api,2026-06-08T00:47:39.127931+00:00,,Magnesio + Zinc Tabletas Efervescentes Sabor Naranja – Tubo 20 UN TUBO 20 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Zinc 40 500 Mg Cápsulas – Frasco 100 UN,Zinc 40 500 Mg Cápsulas – Frasco 100 UN,DE4627,34.00,PEN,available,https://www.hogarysalud.com.pe/producto/zinc-40-500-mg-capsulas-frasco-100-un/,00218727,,woocommerce_store_api,2026-06-08T00:47:41.029654+00:00,,Zinc 40 500 Mg Cápsulas – Frasco 100 UN FRASCO 100 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Gomitas de Zinc 15mg – Frasco 60 Un,Gomitas de Zinc 15mg – Frasco 60 Un,DE1138,29.90,PEN,available,https://www.hogarysalud.com.pe/producto/gomitas-de-zinc-15mg-frasco-60-un/,00206774,,woocommerce_store_api,2026-06-08T00:47:41.031249+00:00,,Gomitas de Zinc 15mg – Frasco 60 Un FRASCO 60 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Gomitas Kids Omega 3 Prime Health – Frasco 60 UN,Gomitas Kids Omega 3 Prime Health – Frasco 60 UN,DE1823,37.50,PEN,available,https://www.hogarysalud.com.pe/producto/gomitas-kids-omega-3-prime-health-frasco-60-un/,00215525,,woocommerce_store_api,2026-06-08T00:47:48.054439+00:00,,Gomitas Kids Omega 3 Prime Health – Frasco 60 UN FRASCO 60 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Omeganatur 1000mg Cápsula Blanda,Omeganatur 1000mg Cápsula Blanda,DE4917,40.00,PEN,available,https://www.hogarysalud.com.pe/producto/omeganatur-1000mg-capsula-blanda/,00212650,,woocommerce_store_api,2026-06-08T00:47:48.054632+00:00,,Omeganatur 1000mg Cápsula Blanda CAJA 30 UN / 10 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN,DE4966,104.00,PEN,available,https://www.hogarysalud.com.pe/producto/bacterium-plus-complejo-probiotico-capsulas-frasco-30-un/,00217993,,woocommerce_store_api,2026-06-08T00:47:51.812330+00:00,,Bacterium Plus Complejo Probiótico cápsulas – Frasco 30 UN FRASCO 30 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Supradyn Pronatal. Multivitamínico prenatal – Caja x 30 comprimidos,Supradyn Pronatal. Multivitamínico prenatal – Caja x 30 comprimidos,DE0295,55.50,PEN,available,https://www.hogarysalud.com.pe/producto/supradyn-pronatal-multivitaminico-prenatal-caja-x-30-comprimidos/,62641,,woocommerce_store_api,2026-06-08T00:47:55.444920+00:00,,Supradyn Pronatal. Multivitamínico prenatal – Caja x 30 comprimidos CAJA 30 UN / 10 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Pediasure Plus Sabor Vainilla – Lata 400 G,Pediasure Plus Sabor Vainilla – Lata 400 G,DE4966,63.00,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-plus-sabor-vainilla-lata-400-g/,00195267,,woocommerce_store_api,2026-06-08T00:48:01.960608+00:00,,Pediasure Plus Sabor Vainilla – Lata 400 G LATA 400 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg,DE4966,182.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-plus-sabor-vainilla-lata-1-6-kg/,00207183,,woocommerce_store_api,2026-06-08T00:48:01.960884+00:00,,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg LATA 1.6 KG Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Centrum Silver Comprimido Recubierto – Frasco 30 UN,Centrum Silver Comprimido Recubierto – Frasco 30 UN,DE4362,47.60,PEN,available,https://www.hogarysalud.com.pe/producto/centrum-silver-comprimido-recubierto-frasco-30-un/,00215516,,woocommerce_store_api,2026-06-08T00:48:03.804914+00:00,,Centrum Silver Comprimido Recubierto – Frasco 30 UN FRASCO 30 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Centrum Adulto Comprimido Recubierto – Frasco 30 UN,Centrum Adulto Comprimido Recubierto – Frasco 30 UN,DE4464,41.40,PEN,available,https://www.hogarysalud.com.pe/producto/centrum-adulto-comprimido-recubierto-frasco-30-un/,00215515,,woocommerce_store_api,2026-06-08T00:48:03.805120+00:00,,Centrum Adulto Comprimido Recubierto – Frasco 30 UN FRASCO 30 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),digemid_name_inference,true
Hogar y Salud,Acondicionador Sedal Prebióticos + Biotina – Frasco 340ML,Acondicionador Sedal Prebióticos + Biotina – Frasco 340ML,DE3564,10.90,PEN,available,https://www.hogarysalud.com.pe/producto/acondicionador-sedal-prebioticos-biotina-frasco-340ml/,00215673,,woocommerce_store_api,2026-06-08T00:48:06.744300+00:00,,Acondicionador Sedal Prebióticos + Biotina – Frasco 340ML FRASCO 340 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Reduce y previene la caida del cabello Cabello más fuerte Controla el frizz NSOC61211-23PE,digemid_name_inference,true
Hogar y Salud,Shampoo Sedal Prebióticos + Biotina – Frasco 340ML,Shampoo Sedal Prebióticos + Biotina – Frasco 340ML,DE3564,10.90,PEN,available,https://www.hogarysalud.com.pe/producto/shampoo-sedal-prebioticos-biotina-frasco-340ml/,00215672,,woocommerce_store_api,2026-06-08T00:48:06.744510+00:00,,Shampoo Sedal Prebióticos + Biotina – Frasco 340ML FRASCO 340 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Reduce y previene la caida del cabello Cabello más fuerte Controla el frizz NSOC60262-23PE,digemid_name_inference,true
